,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,Feature 51,Feature 52,Feature 53,Feature 54,Feature 55,Feature 56,Feature 57,Feature 58,Feature 59,Feature 60,Feature 61,Feature 62,Feature 63,Feature 64,Feature 65,Feature 66,Feature 67,Feature 68,Feature 69,Feature 70,Feature 71,Feature 72,Feature 73,Feature 74,Feature 75,Feature 76,Feature 77,Feature 78,Feature 79,Feature 80,Feature 81,Feature 82,Feature 83,Feature 84,Feature 85,Feature 86,Feature 87,Feature 88,Feature 89,Feature 90,Feature 91,Feature 92,Feature 93,Feature 94,Feature 95,Feature 96,Feature 97,Feature 98,Feature 99,Feature 100
745,312.374724,60.616712,4.41784234,362.113657,60.8130749,6.67289235,665.825656,61.6943202,15.6116449,5729.05104,62.5006607,22.5884747,48698.9576,62.5791277,23.2226642,312.374724,60.616712,4.41784234,10419350.8,3085.64323,-1850.97622,-0.272819496,362.113657,60.8130749,6.67289235,10035975.0,2981.29327,-2293.81099,-0.280298507,665.825656,61.6943202,15.6116449,8914091.28,2605.47609,-3507.5974,-0.297335571,5729.05104,62.5006607,22.5884747,7637630.46,2278.18196,-3172.1474,-0.24150748,48698.9576,62.5791277,23.2226642,7881883.99,2239.59955,-2802.35673,-0.207134471,312.374724,0.00174185706,0.000903074021,362.113657,0.00204288183,0.00104337316,665.825656,0.00248219032,0.00104511168,5729.05104,0.00255076327,0.000971602937,48698.9576,0.00969983181,14.1980214,2.89181657,66.6916342,34.1018174,10419352.5,3085.77257,-909.84102,-0.0482676755,2.93361,66.6817701,33.6227862,10036046.2,2981.55111,-841.928692,-0.0458328787,2.97736148,66.671741,33.135517,8916098.74,2607.64424,-703.127449,-0.0409071989,2.99771276,66.6671759,32.9136398,7648869.1,2286.13302,-602.322388,-0.0379614188,2.99977104,66.6667176,32.8913648,7940354.74,2273.99006,-597.86174,-0.03699473
568,307.594343,2143.24982,8594042.64,375.252026,2202.04944,8535513.55,613.520853,2265.72548,8411956.49,4592.65818,2272.14326,7817770.23,40008.6237,2255.36169,7907580.11,307.594343,2143.24982,8594042.64,8594042.64,2144.18286,-4613.52385,-0.301600534,375.252026,2202.04944,8535513.55,8535513.55,2202.95449,-4383.4159,-0.290910355,613.520853,2265.72548,8411956.49,8411956.49,2266.60095,-4077.2771,-0.277090395,4592.65818,2272.14326,7817770.23,7817770.23,2273.00607,-2917.34884,-0.215142534,40008.6237,2255.36169,7907580.11,7907580.11,2256.23004,-2654.76338,-0.195554082,307.594343,0.00262511941,0.00347088296,375.252026,0.00312528806,0.00434274237,613.502421,0.00361366613,0.00520258678,4561.02855,0.00330930268,0.00436896886,39500.4776,0.0071923474,7.4472449,307.594343,2143.24982,8594042.64,8594042.64,2144.26579,0.0,0.0,375.252026,2202.04944,8535513.55,8535513.55,2203.03829,0.0,0.0,613.502421,2265.78567,8412087.42,8412087.42,2266.74672,0.0,0.0,4561.02855,2286.76694,7840601.82,7840601.82,2287.71918,0.0,0.0,39500.477,2282.1427,7952111.83,7952111.83,2283.09687,0.0,0.0
254,324.080544,61.3682514,13.9517423,378.072513,61.5573561,15.5954303,731.202418,62.1597774,20.3679604,6357.5951,62.5445422,23.0105611,33867.5612,62.6182065,23.4882857,324.080544,61.3682514,13.9517423,7546905.58,2783.50347,-3158.79614,-0.307838488,378.072513,61.5573561,15.5954303,7500351.28,2653.67689,-3047.02389,-0.281732128,731.202419,62.1597774,20.3679604,7377095.42,2365.76784,-2894.55074,-0.236137356,6357.5951,62.5445422,23.0105611,7887708.85,2247.41645,-2968.48884,-0.22034154,33867.5612,62.6182065,23.4882857,7962394.91,2229.7676,-2692.05749,-0.196850631,324.080544,0.00186246018,0.00099049938,378.072513,0.00201617013,0.00101922451,731.202418,0.00228429774,0.0010074162,6357.5951,0.00239115227,0.180656638,33867.5612,0.0279852886,50.0137037,1.07002379,60.0169502,0.197390881,7561856.28,2835.49766,5.84702993,0.00478583327,1.35218288,60.2210561,2.52367146,7555488.29,2762.00289,17.1851748,0.00393555765,3.14254672,61.5676382,15.7467607,7561036.97,2534.40362,377.512834,0.0345975565,6.38831011,62.7214072,24.1656819,7998219.9,2312.92638,434.119416,0.0312257596,6.93555383,62.8435692,24.8998738,8060482.76,2285.31036,415.69666,0.0293425218
599,208.520698,2193.33779,6078563.09,250.350133,2182.21725,6220021.81,468.429689,2196.84017,6959404.83,4272.20174,2279.50511,7775057.12,39960.7839,2258.39649,7898812.78,208.520698,2193.33779,6078563.09,6078563.09,2194.24016,-1630.92372,-0.131185772,250.350133,2182.21725,6220021.81,6220021.81,2183.12511,-1395.04257,-0.110587355,468.429689,2196.84016,6959404.83,6959404.83,2197.74189,-2000.70212,-0.150064661,4272.20174,2279.50511,7775057.12,7775057.12,2280.36491,-2798.11813,-0.207075728,39960.7839,2258.39649,7898812.78,7898812.78,2259.26363,-2650.44867,-0.19537194,208.520694,0.00337937352,0.00274211502,250.348991,0.00369415174,0.00301794976,468.011546,0.00397064276,0.00314599323,4252.43278,0.00352929572,0.00406815997,39485.2711,0.00691464975,6.85810133,208.520694,2193.33782,6078563.13,6078563.13,2194.3509,-1466.12417,-0.10333989,250.348991,2182.22599,6220033.28,6220033.28,2183.24416,-1331.29324,-0.0928888677,468.011546,2198.56395,6962257.62,6962257.62,2199.57451,-718.386376,-0.0474418093,4252.43279,2289.19682,7790680.9,7790680.9,2290.1656,-92.2151761,-0.00575163525,39485.2705,2283.48534,7940363.22,7940363.22,2284.38504,-51.1472737,-0.00327192686
896,226.162625,61.6390572,15.9387833,260.4946,61.7467801,16.8634164,618.234656,62.2270022,20.7327681,6219.33375,62.5659445,23.1597914,58789.2652,62.5850648,23.2701212,226.162625,61.6390572,15.9387833,9975681.9,2935.83027,-1065.94032,-0.0845345041,260.4946,61.7467801,16.8634164,9734093.41,2867.43852,-476.676609,-0.0372051709,618.234656,62.2270022,20.7327681,8342688.45,2518.16869,-1227.30543,-0.0933191976,6219.33375,62.5659445,23.1597914,7758447.22,2297.20781,-2576.99165,-0.19224643,58789.2652,62.5850648,23.2701212,7892232.23,2261.48684,-2629.26436,-0.194014864,226.162625,0.00385123149,0.00361821058,260.4946,0.0039680572,0.00366774397,618.234656,0.00305984805,0.00257656945,6219.33375,0.00240584749,0.00256096562,58789.2652,0.00458561904,4.48270315,1.06271552,60.3935396,4.41239776,9975681.9,2935.80438,-989.879189,-0.149201631,1.29462759,61.5174357,15.3047613,9734093.42,2867.4336,614.974427,0.0503843919,2.38411424,63.870597,29.9217566,8342884.51,2518.34596,3459.1882,0.218938699,3.77668313,64.9014768,32.8332072,7770076.19,2304.72487,3734.70254,0.233822728,3.97688297,64.9903147,32.9844659,7932430.91,2285.94562,3701.25399,0.228818436
536,85.2644471,61.3035318,13.4398823,127.97644,61.8346078,17.9475524,417.333987,62.5474164,23.0810059,6091.20548,62.5820867,23.156097,61334.4913,62.5750923,23.1509315,85.2644471,61.3035318,13.4398823,7693977.67,3106.68799,-1898.49315,-0.186696356,127.97644,61.8346078,17.9475524,7777820.24,2890.68451,-2577.70477,-0.218173304,417.333988,62.5474164,23.0810059,8139065.51,2468.70815,-3438.53363,-0.250875723,6091.20548,62.5820867,23.156097,8457838.59,2281.46722,-2675.50471,-0.19118039,61334.4913,62.5750923,23.1509315,8261342.29,2239.23755,-2621.03334,-0.189523471,85.2644471,0.00486812497,0.00119539024,127.97644,0.00491332852,0.00140236791,417.333987,0.00383197358,0.00117559287,6091.20548,0.00239984535,0.000910703481,61334.4913,0.00240969964,0.113859431,3.03586162,60.0855724,0.988576212,7693977.67,3106.6642,2578.61975,0.934989571,3.2194762,60.4585541,5.11945293,7777820.38,2890.65584,3416.98517,0.541504864,4.25759116,61.9705135,18.9900974,8140173.21,2469.46204,3078.40305,0.247596819,5.75026474,63.1886981,26.8235423,8484318.32,2296.10887,1560.56494,0.103446381,5.97403895,63.3188611,27.4842035,8320513.39,2270.73107,1454.48302,0.0961816038
250,277.353132,2200.84142,7915250.9,352.120971,2241.35859,8108447.59,675.6759,2258.56948,8503194.29,4133.45119,2216.14668,8250810.11,41293.5033,2230.74443,8235496.22,277.353132,2200.84142,7915250.9,7915250.9,2201.70107,-2853.95205,-0.268235649,352.120971,2241.35859,8108447.59,8108447.59,2242.20389,-2724.93604,-0.248964872,675.6759,2258.56948,8503194.29,8503194.29,2259.41822,-2415.66209,-0.195520805,4133.45119,2216.14668,8250810.11,8250810.11,2217.02762,-2452.04872,-0.179952543,41293.5033,2230.74443,8235496.22,8235496.22,2231.62145,-2645.01445,-0.191938124,277.352917,0.00180681956,0.000782560912,352.099233,0.00196118781,0.000822592865,670.913641,0.00246145869,0.0010226745,4005.51623,0.00365710098,0.00160599635,40536.1045,0.00367286308,0.228018961,277.352917,2200.84304,7915253.61,7915253.61,2201.85323,-120.714868,-0.00740014413,352.099233,2241.4869,8108677.6,8108677.6,2242.4785,-91.4559647,-0.00556323917,670.913641,2273.14983,8532793.59,8532793.59,2274.12735,-47.1998528,-0.00281125315,4005.51623,2281.25746,8375220.99,8375220.99,2282.23139,-8.02517454,-0.00048343078,40536.1044,2269.0791,8308008.63,8308008.63,2270.05724,-0.965358354,-5.83475839e-05
8,79.5622099,3208.53587,10383868.5,124.430367,2830.51403,9701204.13,393.819103,2386.71029,8616974.49,3400.31823,2181.52936,7829844.51,6292.6756,1978.54927,7272798.34,79.5622099,3208.53587,10383868.5,10383868.5,3209.14105,334.623558,0.0223673792,124.430367,2830.51403,9701204.13,9701204.13,2831.21089,-1198.50513,-0.0773589105,393.819103,2386.71029,8616974.49,8616974.49,2387.541,-2960.66032,-0.198998173,3400.31823,2181.52936,7829844.51,7829844.51,2182.43122,-2029.98275,-0.147341104,6292.6756,1978.54927,7272798.34,7272798.34,1979.54498,-1142.99591,-0.0856188674,79.5622099,0.00546004696,0.0015031745,124.430341,0.00498044311,0.00132773537,393.696583,0.00399246447,0.00103284847,3344.16457,0.084209036,157.084182,5657.22112,0.287676722,552.655853,79.5622099,3208.53587,10383868.5,10383868.5,3209.22849,4122.15754,0.222370278,124.430341,2830.51456,9701204.77,9701204.77,2831.29961,3534.49044,0.197506378,393.696583,2387.37031,8618243.13,8618243.13,2388.30098,1715.35978,0.101824233,3344.16457,2214.87648,7892899.92,7892899.92,2215.87957,726.952398,0.0451165657,5657.21455,2180.74543,7677812.88,7677812.88,2181.76421,801.51484,0.0504388877
260,72.3593117,3221.84826,9320748.35,108.407474,3013.75975,8614489.03,374.060313,2511.87545,8080332.52,3929.25692,2247.85093,7927437.73,8902.29771,2080.42276,7529756.25,72.3593117,3221.84826,9320748.35,9320748.35,3222.42472,-903.086663,-0.0928538372,108.407474,3013.75975,8614489.03,8614489.03,3014.38355,-757.285996,-0.0698879487,374.060313,2511.87545,8080332.52,8080332.52,2512.63956,-1488.54771,-0.120324244,3929.25692,2247.85093,7927437.73,7927437.73,2248.72173,-1983.24393,-0.14611216,8902.29771,2080.42276,7529756.25,7529756.25,2081.36702,-1431.12656,-0.106560021,72.2509806,0.00602022238,0.00176530209,107.282271,0.00603764352,0.00200401888,362.31874,0.00450382731,0.00168890034,3867.51245,0.0381498054,67.6270176,8272.09456,0.184662913,352.515083,72.2509806,3226.56168,9319884.01,9319884.01,3227.25034,2540.47248,0.145063547,107.282271,3044.54738,8613514.4,8613514.4,3045.2772,3299.79771,0.196018336,362.31874,2590.73688,8144055.16,8144055.16,2591.5945,4878.46417,0.298066305,3867.51245,2281.63878,7980826.83,7980826.83,2282.61253,5783.07316,0.356950187,8272.08843,2225.77582,7800409.97,7800409.97,2226.774,6068.03144,0.378847351
715,50.996949,60.3633425,4.08866066,81.6984294,61.1461718,12.0034377,382.258931,62.2912324,21.3495058,6253.817,62.5143317,22.7726444,47818.1041,62.5840012,23.267879,50.996949,60.3633425,4.08866066,11041546.7,3514.60508,152.285501,0.0226648613,81.6984294,61.1461718,12.0034377,10147161.8,3241.80823,-555.335444,-0.0503188004,382.258931,62.2912324,21.3495058,8688611.95,2590.01525,-3029.95379,-0.222467662,6253.817,62.5143317,22.7726444,7817741.54,2262.93891,-2776.49709,-0.208089342,47818.1041,62.5840012,23.267879,7954940.58,2237.77374,-2743.69648,-0.201669025,50.996949,0.0109294088,0.00560391518,81.6984294,0.00915559893,0.00462592231,382.258931,0.00435247956,0.00189382967,6253.817,0.00234157869,0.00109136262,47818.1041,0.010792854,16.38728,3.99973243,60.0166076,0.192448197,11041546.7,3514.59914,3430.74095,2.35350999,4.09154867,60.159194,1.82174482,10147161.8,3241.78977,4297.9077,0.999634002,4.95595006,61.2887376,13.2896922,8688639.4,2590.01258,2733.06593,0.254341226,6.73232493,62.6675072,23.8277647,7842443.41,2279.61439,302.905259,0.0221584545,11.8139544,62.6852325,23.9384323,8022619.98,2276.68101,148.608918,0.0107235581
825,227.754574,1618.03791,8226470.81,275.129638,1760.48199,8592478.13,551.088927,2009.89462,8318048.97,4496.05719,2194.21307,8147789.86,28353.0322,2228.51804,8020791.95,227.754574,1618.03791,8226470.81,8226470.81,1619.30078,-4284.32639,-0.271123071,275.129638,1760.48199,8592478.13,8592478.13,1761.63163,-4248.47687,-0.269110416,551.088927,2009.89462,8318048.97,8318048.97,2010.87953,-2988.1646,-0.205661099,4496.05719,2194.21307,8147789.86,8147789.86,2195.10613,-2497.69671,-0.180734182,28353.0322,2228.51804,8020791.95,8020791.95,2229.39746,-2676.76823,-0.195131337,207.026248,0.00257069059,0.00117897017,248.604883,0.00288354503,0.00128362503,502.848583,0.00324609004,0.00120399807,4363.77899,0.003346744,0.0115858734,27739.6751,0.0262153682,44.296442,207.026248,1763.45609,8812284.24,8812284.24,1764.71623,-4328.86124,-0.253605502,248.604883,1928.44966,9208977.46,9208977.46,1929.60189,-4186.49503,-0.240176779,502.848583,2182.89133,8765714.67,8765714.67,2183.90918,-2248.66904,-0.132366168,4363.77899,2254.24178,8269623.96,8269623.96,2255.22458,-278.228593,-0.0168302874,27739.6725,2273.50796,8103059.51,8103059.51,2274.41027,-140.415143,-0.00891550796
386,99.5893938,3141.96456,10263832.4,121.172093,3057.9247,10302608.7,332.235134,2611.10732,9606856.15,4001.05995,2292.4133,8454978.42,43204.1842,2233.76259,8267878.51,99.5893938,3141.96456,10263832.4,10263832.4,3142.56686,-2045.28447,-0.162880105,121.172093,3057.9247,10302608.7,10302608.7,3058.54659,-903.113711,-0.0689913031,332.235134,2611.10732,9606856.15,9606856.15,2611.85287,-1243.50794,-0.0853280339,4001.05995,2292.4133,8454978.42,8454978.42,2293.26753,-2254.38998,-0.160796706,43204.1842,2233.76259,8267878.51,8267878.51,2234.6389,-2595.75423,-0.187592231,99.5893938,0.00658708174,0.00430002176,121.172093,0.0068304636,0.00429381255,332.215625,0.00515709187,0.0027076683,3980.1413,0.00367612399,0.00148892525,42601.2167,0.00341318995,0.0440721811,99.5893938,3141.96456,10263832.4,10263832.4,3142.67177,302.978403,0.0164857441,121.172093,3057.9247,10302608.7,10302608.7,3058.65134,1624.72278,0.0882483924,332.215625,2611.24495,9607095.35,9607095.35,2612.09584,4291.20816,0.24139828,3980.1413,2303.49569,8475658.21,8475658.21,2304.46021,4577.03253,0.274138609,42601.2167,2262.86304,8323354.22,8323354.22,2263.84486,4622.71617,0.279397935
835,326.218268,62.2750347,21.3862895,438.184866,62.2251695,20.9596063,798.544403,62.3429177,21.7049635,6274.79186,62.5476774,22.9734705,63578.3583,62.5714404,23.1288415,326.218268,62.2750347,21.3862895,8113466.28,2492.46375,-2076.53518,-0.1576407,438.184866,62.2251695,20.9596063,8564227.51,2491.05937,-2015.06076,-0.150401611,798.544403,62.3429177,21.7049635,9006341.79,2445.35103,-1563.56817,-0.111831224,6274.79186,62.5476774,22.9734705,8306071.34,2276.98306,-2269.97538,-0.164327412,63578.3583,62.5714404,23.1288415,8252359.55,2232.58887,-2602.52038,-0.18837711,326.218268,0.00127389033,0.000352013346,438.184866,0.00143586414,0.000434316298,798.544403,0.00200693064,0.000634449507,6274.79186,0.00232998462,0.000894229882,63578.3583,0.00228742118,0.0302922221,4.68179661,62.4024755,22.4812023,8113466.29,2492.46694,-963.78643,-0.0713621329,5.11936503,62.7652709,24.6980415,8564231.16,2491.07518,-1945.64398,-0.133778994,5.67165343,63.1423954,26.6793214,9008476.02,2446.47126,-2601.01915,-0.167776255,5.96541521,63.3142237,27.4717316,8330927.55,2290.50987,-2253.27462,-0.148944485,5.99652333,63.3314224,27.5472122,8308818.91,2262.24712,-2170.71749,-0.143481144
187,69.3410041,61.2544732,13.0306297,148.38877,61.8185003,17.8489175,632.02597,62.3155503,21.5131668,6121.59273,62.6022511,23.4102507,39526.1266,62.6137825,23.4696384,69.3410041,61.2544732,13.0306297,6592042.41,3482.02156,-1660.69994,-0.179183688,148.38877,61.8185003,17.8489175,7339973.29,3017.46351,-2384.04029,-0.208286158,632.02597,62.3155503,21.5131668,8220104.37,2462.39839,-2079.93681,-0.156408122,6121.59273,62.6022511,23.4102507,8249594.1,2258.58227,-2605.40744,-0.187480596,39526.1266,62.6137825,23.4696384,8019413.37,2239.49208,-2707.64485,-0.197363664,69.3410041,0.0064757687,0.00180432736,148.38877,0.00431145572,0.00125997165,632.02597,0.00252439573,0.000751944946,6121.59273,0.00238875228,0.0135680925,39526.1266,0.019204332,32.7871695,2.08150652,60.2722884,3.09729226,6592042.22,3482.00459,4383.26159,0.970054883,2.35136263,61.0026001,10.6534939,7339970.53,3017.47602,4361.09926,0.493176964,3.46996118,62.826018,24.8223066,8223514.84,2464.63749,1381.55795,0.0966984024,4.79350325,63.8852931,29.9775964,8267165.24,2267.42632,-528.211318,-0.0335529716,4.9786818,63.9885984,30.3592038,8088125.38,2277.8648,-859.541838,-0.0548526855
223,64.2894611,2850.0356,10386428.8,104.686762,2531.3224,9819966.3,341.466785,2319.05833,8964557.73,4129.81313,2252.42805,8358997.47,40896.5026,2246.09613,8228632.95,64.2894611,2850.0356,10386428.8,10386428.8,2850.70663,-1145.67507,-0.0834362918,104.686762,2531.3224,9819966.3,9819966.3,2532.07803,-2162.73398,-0.162027932,341.466785,2319.05833,8964557.73,8964557.73,2319.88693,-2565.40318,-0.195500234,4129.81313,2252.42805,8358997.47,8358997.47,2253.29427,-2686.05216,-0.195615633,40896.5026,2246.09613,8228632.95,8228632.95,2246.96726,-2669.53297,-0.193600141,64.2894611,0.00887067601,0.00418629281,104.686762,0.00722536601,0.0036133406,341.466388,0.00497109136,0.00246778448,4118.11316,0.00356580259,0.00182149173,40464.6823,0.00375865706,0.394119233,64.2894611,2850.0356,10386428.8,10386428.8,2850.81587,2911.01828,0.154458102,104.686762,2531.3224,9819966.3,9819966.3,2532.20059,1102.70131,0.0606326168,341.466388,2319.06072,8964563.22,8964563.22,2320.01893,-382.388429,-0.0221800512,4118.11316,2258.26233,8370578.74,8370578.74,2259.24538,-121.231128,-0.00729848359,40464.6822,2268.03473,8270204.37,8270204.37,2268.94185,12.83757,0.00080268991
377,201.819654,2388.06566,8069608.07,249.801055,2396.92784,8040055.11,528.450507,2329.09739,8165125.15,4449.26689,2260.62129,8002806.57,35532.57,2240.73953,7920813.2,201.819654,2388.06566,8069608.07,8069608.07,2388.88266,-2444.99973,-0.189216944,249.801055,2396.92784,8040055.11,8040055.11,2397.74243,-2122.28243,-0.162726985,528.450508,2329.09739,8165125.15,8165125.15,2329.94045,-2196.52367,-0.160017415,4449.26689,2260.62129,8002806.57,8002806.57,2261.48883,-2479.28949,-0.180833911,35532.57,2240.73953,7920813.2,7920813.2,2241.61365,-2762.84269,-0.203257179,201.819654,0.00311004011,0.00242372573,249.801055,0.00353226016,0.00285236755,528.448562,0.00346529232,0.00265003724,4416.40277,0.00334371883,0.00227016602,34968.0341,0.0116368027,15.8250858,201.819654,2388.06566,8069608.07,8069608.07,2388.97752,0.0,0.0,249.801055,2396.92784,8040055.11,8040055.11,2397.83634,0.0,0.0,528.448562,2329.10543,8165137.57,8165137.57,2330.04037,0.0,0.0,4416.40277,2276.24167,8028964.12,8028964.12,2277.19831,0.0,0.0,34968.033,2273.99207,7978084.0,7978084.0,2274.94965,0.0,0.0
294,56.5932343,61.4047004,14.3533761,126.853206,62.002765,19.256077,509.871447,62.4969059,22.7465302,5617.52289,62.5687042,23.1973116,37730.8996,62.6076367,23.4292146,56.5932343,61.4047004,14.3533761,8181061.96,2698.61346,-1067.3738,-0.0984996445,126.853206,62.002765,19.256077,8788621.96,2570.43173,-1778.83313,-0.136738531,509.871447,62.4969059,22.7465302,9052646.27,2404.30541,-2465.75048,-0.171831892,5617.52289,62.5687042,23.1973116,8024936.82,2276.0925,-2981.52066,-0.218523518,37730.8996,62.6076367,23.4292146,7967802.85,2241.92374,-2754.39753,-0.201594401,56.5932343,0.00916015116,0.00357162435,126.853206,0.0052415349,0.00180080184,509.871447,0.00311095299,0.000877929477,5617.52289,0.00261178397,0.027151849,37730.8996,0.0211790158,36.5839518,1.00057122,60.0003292,0.00382043133,8181061.96,2698.58187,-39.2059806,-0.22176412,1.02272481,60.026381,0.30540168,8788621.96,2570.38481,-68.0205853,-0.0415187492,2.00004719,61.1049176,11.5972866,9052677.69,2404.28471,-70.4380985,-0.00687449657,6.80407865,62.3761585,21.9176203,8046682.9,2288.38626,-0.309092685,-2.32746727e-05,12.6997775,62.4859945,22.6578022,8041767.33,2284.12187,-40.4817641,-0.00299898841
56,272.781353,62.5070116,22.8309428,323.989223,62.5789006,23.2888656,622.42733,62.6577759,23.7825058,5567.8976,62.6143642,23.4507736,61393.8154,62.5773561,23.1712361,272.781353,62.5070116,22.8309428,9495026.82,2564.86333,-1565.46099,-0.106324226,323.989223,62.5789006,23.2888656,9328429.27,2517.64858,-1954.58366,-0.132609866,622.42733,62.6577759,23.7825058,8356954.88,2378.98595,-2838.02665,-0.201309205,5567.8976,62.6143642,23.4507736,7608676.33,2242.59917,-2756.51091,-0.206360501,61393.8154,62.5773561,23.1712361,8140158.95,2238.65645,-2598.12219,-0.189177085,272.781353,0.00281277016,0.00338023649,323.989223,0.00342298182,0.00433045026,622.42733,0.00344366893,0.00454882817,5567.8976,0.00271395036,0.00367382191,61393.8154,0.00238763656,0.0681731018,4.69528014,62.4175049,22.2115683,9495213.51,2564.96371,2849.19959,0.196191819,5.13112954,62.7747012,24.4964131,9330734.74,2518.88051,2865.85407,0.189559215,5.67716332,63.1455624,26.5973047,8375932.73,2389.6647,2820.78898,0.18898842,5.96605228,63.3145373,27.4628275,7683020.02,2290.51183,2492.44057,0.17158772,5.99658796,63.3314537,27.5463147,8196350.99,2269.1096,2519.83262,0.167698689
684,51.7424437,2629.21242,5586442.26,103.958917,2334.06845,6319078.66,451.86278,2200.45447,7393294.64,2890.49815,2100.89537,7429183.53,4722.29491,1859.46506,6807354.79,51.7424437,2629.21242,5586442.26,5586442.26,2629.94247,-1908.52127,-0.185419172,103.958917,2334.06845,6319078.66,6319078.66,2334.89949,-2428.3075,-0.209034964,451.86278,2200.45447,7393294.64,7393294.64,2201.34218,-2023.14766,-0.155778028,2890.49815,2100.89537,7429183.53,7429183.53,2101.83453,-1320.77023,-0.0973317871,4722.29491,1859.46506,6807354.79,6807354.79,1860.52798,-454.200027,-0.0347379467,49.8176758,0.00815977374,0.00187892708,100.555873,0.00616618785,0.00170934489,445.631545,0.00360066371,0.00223680655,2807.31895,0.146096231,277.172574,4061.37609,0.415347135,800.607513,49.8176758,2720.46497,5576861.9,5576861.9,2721.28187,4488.82238,0.330410954,100.555873,2404.00847,6382124.13,6382124.13,2404.93279,2798.45186,0.192793969,445.631545,2227.50605,7443035.77,7443035.77,2228.50349,-141.624913,-0.00904621503,2807.31895,2157.34871,7536648.26,7536648.26,2158.37854,-818.167855,-0.0519638532,4061.36926,2133.01788,7370234.29,7370234.29,2134.05945,-745.28352,-0.0478689097
436,239.021653,62.0319178,18.9300989,368.831826,62.0899576,19.5466944,836.426297,62.2726069,21.0523798,6851.57088,62.5275999,22.8843703,62248.8194,62.5759863,23.2076194,239.021653,62.0319178,18.9300989,9857994.74,2729.34386,-3113.03685,-0.22788384,368.831826,62.0899576,19.5466944,9281041.08,2567.40461,-3291.78613,-0.244397411,836.426297,62.2726069,21.0523798,8639534.05,2381.29303,-3078.52924,-0.228269309,6851.57088,62.5275999,22.8843703,8266453.86,2243.09025,-2805.3511,-0.203966158,62248.8194,62.5759863,23.2076194,8187130.19,2257.69285,-2711.0653,-0.196679381,239.021653,0.00177559953,0.000708253993,368.831826,0.00190685057,0.00104144593,836.426297,0.00210813512,0.00139389594,6851.57088,0.00215322717,0.00140246529,62248.8194,0.00281353066,1.03452971,2.64971241,61.6351833,16.3014758,9857994.8,2729.33491,4522.13376,0.356726728,3.1980721,62.4979445,22.7430062,9281057.34,2567.42396,4053.18093,0.278980166,4.20923609,63.4992397,28.3495739,8642503.68,2382.84478,3119.38674,0.199285714,4.90960042,63.9509228,30.2212604,8306934.62,2263.3941,2519.76308,0.159031452,4.99083507,63.9951055,30.3823907,8234373.12,2283.45212,2221.09252,0.140423698
42,157.879673,63.6170197,28.7846814,228.634204,63.4426937,28.0355746,648.221253,62.9012264,25.2083366,6719.47916,62.5810635,23.2090787,63962.4246,62.5754294,23.1608762,157.879673,63.6170197,28.7846814,5743364.98,1874.57218,-4640.35631,-0.360900437,228.634204,63.4426937,28.0355746,6343756.17,1927.79408,-3617.95978,-0.271291236,648.221253,62.9012264,25.2083366,7321280.73,2087.03533,-2558.88709,-0.188358619,6719.47916,62.5810635,23.2090787,8048274.57,2190.4923,-2412.25334,-0.176499132,63962.4246,62.5754294,23.1608762,8262628.2,2224.75257,-2668.24698,-0.192880991,157.879673,0.00394852847,0.00223829143,228.634204,0.00336064621,0.00176351699,648.221253,0.00256506311,0.00110833684,6719.47916,0.00218135013,0.0010011403,63962.4246,0.00227614397,0.0348273811,1.0,66.0,0.0,5743364.98,1874.65456,0.00134257938,0.0,1.0,66.0,0.0,6343758.5,1927.88141,0.619937987,0.0,1.0,66.0,0.0,7325508.19,2089.71045,120.036669,0.0,1.0,66.0,0.0,8120160.76,2229.52454,74.024903,0.0,1.15321755,65.4954504,4.41137861,8326651.26,2258.13012,20.9802593,0.00346169257
